# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 10 1100 0.000256 2048 4.58953e-41 3310 93696 8.91718 536.527 262.118 807.617 807.674
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 10 1100 0.000256 2048 4.56305e-41 3310 93672 8.90624 648.239 262.049 919.245 919.298
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 20 10 1100 0.000256 2048 4.56165e-41 3310 93680 8.94256 671.719 261.941 942.654 942.713
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 24 10 1100 0.000256 2048 4.56053e-41 3310 93696 8.90102 628.276 261.952 899.18 899.24
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 25 10 1100 0.000256 2048 4.58421e-41 3310 93700 8.91037 637.804 262.025 908.792 908.851
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 28 10 1100 0.000256 2048 4.56431e-41 3310 93632 8.91632 654.856 262.061 925.885 925.944
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 30 10 1100 0.000256 2048 4.56487e-41 3310 93600 8.89798 657.39 262.047 928.387 928.446
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 32 10 1100 0.000256 2048 4.56459e-41 3310 93568 8.89853 634.489 261.947 905.387 905.446
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 48 10 1100 0.000256 2048 4.58631e-41 3310 93504 8.92493 641.884 261.948 912.809 912.869
