# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 10 589.5 0.001024 4096 4.5566e-41 1430 19328 4.04685 107.391 130.937 242.425 242.481
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 10 589.5 0.001024 4096 4.57244e-41 1430 19368 4.04765 123.163 131.064 258.327 258.382
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 20 10 589.5 0.001024 4096 4.5737e-41 1430 19360 4.04685 128.388 131.176 263.661 263.717
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 24 10 589.5 0.001024 4096 4.57678e-41 1430 19296 4.04858 120.467 130.84 255.406 255.463
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 25 10 589.5 0.001024 4096 4.56585e-41 1430 19300 4.03658 119.71 130.869 254.671 254.728
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 28 10 589.5 0.001024 4096 4.58687e-41 1430 19264 4.04278 123.052 130.741 257.89 257.944
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 30 10 589.5 0.001024 4096 4.56543e-41 1430 19320 4.0448 117.95 131.191 253.236 253.294
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 32 10 589.5 0.001024 4096 4.5779e-41 1430 19200 4.02835 122.024 130.586 256.688 256.744
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 48 10 589.5 0.001024 4096 4.558e-41 1430 19200 4.04534 120.049 130.821 254.968 255.023
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 50 10 589.5 0.001024 4096 4.58701e-41 1430 19200 4.03443 128.18 130.864 263.131 263.185
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 64 10 589.5 0.001024 4096 4.58589e-41 1430 18944 4.01408 148.057 129.795 281.915 281.969
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 8 15 589.5 0.001024 4096 4.58014e-41 1440 19360 4.05878 105.007 131.03 240.148 240.201
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 10 15 589.5 0.001024 4096 4.58141e-41 1440 19360 4.05466 109.691 131.156 244.952 245.008
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 12 15 589.5 0.001024 4096 4.57594e-41 1440 19344 4.05939 107.635 131.015 242.764 242.819
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 14 15 589.5 0.001024 4096 4.58421e-41 1440 19320 4.05469 107.373 131.032 242.51 242.564
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 15 589.5 0.001024 4096 4.58883e-41 1440 19328 4.05946 109.816 130.989 244.917 244.971
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 15 589.5 0.001024 4096 4.57244e-41 1440 19296 4.05629 124.543 130.981 259.629 259.685
