# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 10 409.5 6.4e-05 512 0.033 410 237568 28.1651 8.29446 86.0717 258.655 381.439 381.623
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 10 409.5 6.4e-05 512 0.033 410 239616 28.2626 8.33968 100.689 259.982 397.521 397.701
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 20 10 409.5 6.4e-05 512 0.033 410 245760 27.792 8.36813 108.736 261.357 406.504 406.688
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 24 10 409.5 6.4e-05 512 0.033 410 233472 27.9474 8.18586 95.8324 255.649 387.861 388.048
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 25 10 409.5 6.4e-05 512 0.033 410 230400 28.6861 8.29645 95.3812 257.939 390.551 390.745
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 28 10 409.5 6.4e-05 512 0.033 410 243712 27.7269 8.33312 104.276 260.029 400.606 400.793
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 30 10 409.5 6.4e-05 512 0.033 410 230400 28.6834 8.29152 99.0718 257.798 394.092 394.279
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 32 10 409.5 6.4e-05 512 0.033 410 229376 27.7387 8.07885 95.9049 252.961 384.928 385.116
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 48 10 409.5 6.4e-05 512 0.033 410 221184 27.5016 7.92909 93.0796 247.507 376.268 376.454
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 50 10 409.5 6.4e-05 512 0.033 410 230400 28.7099 8.29645 103.973 257.815 399.043 399.231
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 64 10 409.5 6.4e-05 512 0.033 410 196608 28.7543 7.72454 104.203 242.287 383.214 383.408
