# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 10 790 0.001024 2048 4.58e-41 2520 16512 2.06848 100.633 65.5156 168.269 168.325
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 10 790 0.001024 2048 4.58505e-41 2520 16560 2.07306 119.855 65.6736 187.652 187.695
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 20 10 790 0.001024 2048 4.55702e-41 2520 16480 2.06461 124.164 65.4156 191.704 191.754
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 24 10 790 0.001024 2048 4.58967e-41 2520 16512 2.07267 116.083 65.5548 183.762 183.808
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 25 10 790 0.001024 2048 4.56109e-41 2520 16500 2.07046 118.04 65.601 185.762 185.819
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 28 10 790 0.001024 2048 4.57958e-41 2520 16464 2.06848 119.392 65.4662 186.979 187.027
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 30 10 790 0.001024 2048 4.57902e-41 2520 16440 2.06285 120.107 65.4907 187.712 187.768
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 32 10 790 0.001024 2048 4.57986e-41 2520 16384 2.06438 117.703 65.3057 185.125 185.182
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 48 10 790 0.001024 2048 4.57552e-41 2520 16320 2.06643 116.91 65.3489 184.377 184.435
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 50 10 790 0.001024 2048 4.56053e-41 2520 16400 2.06874 123.627 65.5361 191.286 191.345
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 64 10 790 0.001024 2048 4.58112e-41 2520 16128 2.0521 134.992 64.938 202.035 202.091
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 8 15 790 0.001024 2048 4.56417e-41 2520 16576 2.08141 100.652 65.6096 168.395 168.455
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 10 15 790 0.001024 2048 4.57342e-41 2520 16560 2.07258 101.839 65.5336 169.497 169.555
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 12 15 790 0.001024 2048 4.56851e-41 2520 16560 2.07258 102.381 65.6165 170.127 170.171
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 14 15 790 0.001024 2048 4.58995e-41 2520 16576 2.07053 102.957 65.6213 170.7 170.758
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 15 790 0.001024 2048 4.56837e-41 2520 16512 2.07053 107.34 65.4725 174.933 174.988
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 15 790 0.001024 2048 4.58407e-41 2520 16560 2.07462 120.055 65.6687 187.847 187.902
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 20 15 790 0.001024 2048 4.55548e-41 2520 16480 2.06422 117.981 65.4211 185.52 185.575
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 24 15 790 0.001024 2048 4.58841e-41 2520 16512 2.07226 123.73 65.5644 191.419 191.474
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 25 15 790 0.001024 2048 4.57048e-41 2520 16500 2.07066 123.828 65.5217 191.475 191.524
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 28 15 790 0.001024 2048 4.558e-41 2520 16464 2.06438 124.053 65.5225 191.694 191.748
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 30 15 790 0.001024 2048 4.57244e-41 2520 16440 2.06029 124.365 65.4751 191.954 192.001
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 32 15 790 0.001024 2048 4.55716e-41 2520 16384 2.06448 119.051 65.3466 186.514 186.57
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 48 15 790 0.001024 2048 4.58827e-41 2520 16320 2.06234 126.556 65.2964 193.964 194.018
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 50 15 790 0.001024 2048 4.57986e-41 2520 16400 2.07072 132.29 65.5905 200.003 200.059
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 64 15 790 0.001024 2048 4.58841e-41 2520 16128 2.05549 123.687 64.9525 190.749 190.803
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 8 20 790 0.001024 2048 4.58953e-41 2520 16576 2.07443 95.3836 65.5444 163.054 163.111
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 10 20 790 0.001024 2048 4.58519e-41 2520 16560 2.07405 107.073 65.5437 174.743 174.801
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 12 20 790 0.001024 2048 4.57496e-41 2520 16560 2.07571 101.362 65.5574 169.046 169.103
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 14 20 790 0.001024 2048 4.57062e-41 2520 16576 2.07258 102.962 65.679 170.767 170.815
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 20 790 0.001024 2048 4.55534e-41 2520 16512 2.07258 101.906 65.467 169.501 169.56
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 20 790 0.001024 2048 4.58393e-41 2520 16560 2.07462 125.369 65.6771 193.176 193.221
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 4 18 20 790 0.001024 2048 4.56963e-41 2520 16416 2.06413 90.8449 65.4142 158.374 158.434
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 20 20 790 0.001024 2048 4.58323e-41 2520 16480 2.06432 125.124 65.4291 192.666 192.72
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 4 20 20 790 0.001024 2048 4.58225e-41 2520 16320 2.06234 87.8387 65.2732 155.227 155.281
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 24 20 790 0.001024 2048 4.58365e-41 2520 16512 2.07514 117.158 66.1822 185.471 185.518
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 4 24 20 790 0.001024 2048 4.56347e-41 2520 16320 2.06643 83.0094 65.3066 150.432 150.489
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 25 20 790 0.001024 2048 4.5779e-41 2520 16500 2.07312 119.906 65.5339 187.564 187.62
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 4 25 20 790 0.001024 2048 4.56333e-41 2520 16400 2.07053 85.7841 65.5319 153.44 153.497
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 28 20 790 0.001024 2048 4.55604e-41 2520 16464 2.0657 142.568 65.5173 210.205 210.261
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 4 28 20 790 0.001024 2048 4.56907e-41 2520 16352 2.06739 96.7411 65.4682 164.328 164.389
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 30 20 790 0.001024 2048 4.55758e-41 2520 16440 2.06259 138.447 65.4804 206.041 206.097
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 4 30 20 790 0.001024 2048 4.58e-41 2520 16320 2.06384 99.4956 65.4332 167.045 167.099
