# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 10 1480 6.4e-05 1024 0.4 1060 256000 26.1549 13.5115 333.88 419.447 793.159 793.299
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 10 1480 6.4e-05 1024 0.4 1060 255744 26.2097 13.5634 384.118 419.271 843.335 843.477
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 20 10 1480 6.4e-05 1024 0.4 1060 256000 26.1489 13.5291 401.79 419.418 861.052 861.199
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 24 10 1480 6.4e-05 1024 0.4 1060 254976 26.1181 13.5075 372.57 418.336 830.697 830.816
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 25 10 1480 6.4e-05 1024 0.4 1060 256000 26.1745 13.8301 379.242 418.704 838.112 838.248
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 28 10 1480 6.4e-05 1024 0.4 1060 256256 26.0991 13.522 390.826 418.364 848.977 849.111
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 30 10 1480 6.4e-05 1024 0.4 1060 255360 26.1214 13.5195 390.244 417.398 847.452 847.6
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 32 10 1480 6.4e-05 1024 0.4 1060 253952 26.1526 13.4987 375.7 417.855 833.373 833.509
