# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 10 790 0.001024 1024 4.58547e-41 420 20800 1.05786 10.997 32.8666 44.9726 45.0311
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 10 790 0.001024 1024 4.55716e-41 420 20736 1.0488 12.6874 32.7871 46.5782 46.6371
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 20 10 790 0.001024 1024 4.56039e-41 420 20720 1.05267 13.3121 32.812 47.2453 47.3315
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 24 10 790 0.001024 1024 4.57538e-41 420 20736 1.05424 12.3487 32.845 46.2977 46.3581
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 25 10 790 0.001024 1024 4.58869e-41 420 20700 1.05062 12.458 32.7844 46.3453 46.4042
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 28 10 790 0.001024 1024 4.57902e-41 420 20720 1.0529 12.7597 32.8534 46.7172 46.7748
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 30 10 790 0.001024 1024 4.59065e-41 420 20640 1.0432 12.9292 32.7252 46.7513 46.8089
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 32 10 790 0.001024 1024 4.56767e-41 420 20736 1.05491 12.6455 32.8677 46.6207 46.6792
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 48 10 790 0.001024 1024 4.59065e-41 420 20544 1.04858 12.4716 32.7046 46.2771 46.336
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 50 10 790 0.001024 1024 4.56095e-41 420 20600 1.0503 13.4328 32.8111 47.3461 47.4064
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 64 10 790 0.001024 1024 4.56333e-41 420 20480 1.04992 15.2747 32.6931 49.0692 49.1292
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
2 4 2 8 15 790 0.001024 1024 4.58799e-41 420 20832 1.05677 18.4279 32.8959 52.4333 52.4905
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
2 4 2 10 15 790 0.001024 1024 4.55618e-41 420 20800 1.04947 18.9005 32.8364 52.8384 52.8964
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 12 15 790 0.001024 1024 4.57314e-41 420 20784 1.05261 10.7792 32.8538 44.7354 44.7937
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 14 15 790 0.001024 1024 4.56655e-41 420 20776 1.05267 10.9416 32.8241 44.8709 44.9292
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 15 790 0.001024 1024 4.58211e-41 420 20800 1.05677 11.6408 32.8644 45.6142 45.6726
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 15 790 0.001024 1024 4.56599e-41 420 20736 1.04675 12.8453 32.819 46.762 46.8193
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 20 15 790 0.001024 1024 4.56711e-41 420 20720 1.0495 12.6081 32.7803 46.4884 46.5469
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 24 15 790 0.001024 1024 4.5744e-41 420 20736 1.05322 13.4227 32.8224 47.3491 47.4081
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 25 15 790 0.001024 1024 4.5737e-41 420 20700 1.05062 13.6028 32.8127 47.5183 47.5771
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 28 15 790 0.001024 1024 4.58098e-41 420 20720 1.05389 13.4554 32.8508 47.4116 47.4687
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 30 15 790 0.001024 1024 4.56557e-41 420 20640 1.04979 13.3809 32.7533 47.2353 47.2938
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 32 15 790 0.001024 1024 4.57202e-41 420 20736 1.05597 12.7365 32.8916 46.7368 46.7927
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 48 15 790 0.001024 1024 4.5793e-41 420 20544 1.04608 13.9619 32.7189 47.7779 47.8373
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 50 15 790 0.001024 1024 4.58743e-41 420 20600 1.05062 14.7395 32.7823 48.6221 48.68
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 64 15 790 0.001024 1024 4.57874e-41 420 20480 1.04899 13.5531 32.7187 47.3748 47.4298
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
2 4 2 8 20 790 0.001024 1024 4.56585e-41 420 20832 1.05267 17.9384 32.8707 51.9162 51.9721
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
2 4 2 10 20 790 0.001024 1024 4.56095e-41 420 20800 1.05034 19.9658 32.8318 53.8981 53.9566
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
