# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 10 1790 6.4e-05 4096 4.5779e-41 1470 383872 69.7324 2111.96 2095.27 4277.02 4277.08
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 10 1790 6.4e-05 4096 4.56109e-41 1470 383832 69.7303 2384.34 2096.69 4550.81 4550.87
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 20 10 1790 6.4e-05 4096 4.56865e-41 1470 383840 69.7427 2491.79 2095.17 4656.75 4656.81
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 24 10 1790 6.4e-05 4096 4.56291e-41 1470 383808 69.734 2327.07 2094.93 4491.79 4491.85
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 25 10 1790 6.4e-05 4096 4.55646e-41 1470 383800 69.7451 2345.44 2096.74 4511.98 4512.04
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 28 10 1790 6.4e-05 4096 4.57216e-41 1470 383824 69.7346 2402.63 2095.24 4567.65 4567.71
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 30 10 1790 6.4e-05 4096 4.58141e-41 1470 383760 69.7367 2421.59 2094.96 4586.34 4586.4
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 32 10 1790 6.4e-05 4096 4.58365e-41 1470 383744 69.7508 2341.72 2096.35 4507.88 4507.93
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 48 10 1790 6.4e-05 4096 4.57005e-41 1470 383616 69.7422 2360.97 2096.21 4526.97 4527.03
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 50 10 1790 6.4e-05 4096 4.56165e-41 1470 383600 69.7347 2501.45 2095.7 4666.94 4667
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 64 10 1790 6.4e-05 4096 4.56235e-41 1470 383488 69.7272 2937.65 2094.22 5101.66 5101.72
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 8 15 1790 6.4e-05 4096 4.55632e-41 1470 383936 69.7407 2052.75 2097.11 4219.66 4219.71
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 10 15 1790 6.4e-05 4096 4.5807e-41 1470 383920 69.7416 2068.09 2094.78 4232.67 4232.72
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 12 15 1790 6.4e-05 4096 4.55912e-41 1470 383904 69.7417 2060.76 2094.81 4225.37 4225.43
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 14 15 1790 6.4e-05 4096 4.56193e-41 1470 383880 69.7459 2097.91 2096.87 4264.58 4264.63
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 15 1790 6.4e-05 4096 4.56515e-41 1470 383872 69.7507 2160.41 2096.56 4326.78 4326.83
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 15 1790 6.4e-05 4096 4.58827e-41 1470 383832 69.7428 2420.25 2096.93 4586.97 4587.03
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 20 15 1790 6.4e-05 4096 4.56347e-41 1470 383840 69.7446 2364.15 2094.91 4528.86 4528.92
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 24 15 1790 6.4e-05 4096 4.59051e-41 1470 383808 69.749 2516.88 2096.75 4683.43 4683.49
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 25 15 1790 6.4e-05 4096 4.57636e-41 1470 383800 69.7514 2496.75 2096.52 4663.07 4663.13
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 28 15 1790 6.4e-05 4096 4.56487e-41 1470 383824 69.7467 2520.1 2096.38 4686.28 4686.34
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 30 15 1790 6.4e-05 4096 4.57454e-41 1470 383760 69.7364 2486.07 2096.59 4652.45 4652.51
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 32 15 1790 6.4e-05 4096 4.57524e-41 1470 383744 69.7266 2385.26 2094.11 4549.15 4549.2
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 48 15 1790 6.4e-05 4096 4.57608e-41 1470 383616 69.7285 2760.05 2094.2 4924.04 4924.1
