# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 10 1690 0.000256 512 5 1110 75136 1.54438 1.77549 54.6083 52.4448 110.453 110.516
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 8 2 16 10 1690 0.000256 512 5 1110 75136 1.54525 1.77238 51.9883 52.4604 107.848 107.919
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 16 2 16 10 1690 0.000256 512 5 1110 75136 1.54624 1.77158 51.3084 52.5097 107.22 107.293
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 32 2 16 10 1690 0.000256 512 5 1110 75136 1.46163 1.76986 167.944 52.4638 223.721 223.783
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 10 1690 0.000256 512 5 1110 75168 1.55261 1.77971 67.3819 52.5748 123.372 123.437
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 8 2 18 10 1690 0.000256 512 5 1110 75168 1.55165 1.77808 65.3559 52.5322 121.3 121.371
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 16 2 18 10 1690 0.000256 512 5 1110 75168 1.55539 1.77766 64.7331 52.5768 120.731 120.795
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 32 2 18 10 1690 0.000256 512 5 1110 75168 1.55565 1.77658 125.494 52.5219 181.434 181.507
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 20 10 1690 0.000256 512 5 1110 75040 1.53802 1.77286 70.5925 52.5008 126.488 126.562
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 8 2 20 10 1690 0.000256 512 5 1110 75040 1.54045 1.77472 67.4258 52.4881 123.313 123.386
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 16 2 20 10 1690 0.000256 512 5 1110 75040 1.54106 1.77258 66.9143 52.4588 122.77 122.839
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 32 2 20 10 1690 0.000256 512 5 1110 75040 1.46432 1.77181 155.465 52.4382 211.227 211.298
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 24 10 1690 0.000256 512 5 1110 75072 1.5401 1.77152 64.958 52.5319 120.884 120.947
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 8 2 24 10 1690 0.000256 512 5 1110 75072 1.54298 1.77347 63.4113 52.4708 119.286 119.36
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 16 2 24 10 1690 0.000256 512 5 1110 75072 1.53613 1.77306 62.2394 52.5299 118.164 118.239
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 32 2 24 10 1690 0.000256 512 5 1110 75072 1.45402 1.77299 164.902 52.523 220.732 220.795
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 25 10 1690 0.000256 512 5 1110 75200 1.55869 1.7785 66.2816 52.5159 122.214 122.284
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 8 2 25 10 1690 0.000256 512 5 1110 75200 1.56426 1.78038 64.7038 52.5051 120.637 120.71
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 16 2 25 10 1690 0.000256 512 5 1110 75200 1.55885 1.7769 63.5484 52.5056 119.471 119.542
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 32 2 25 10 1690 0.000256 512 5 1110 75200 1.46842 1.77971 165.045 52.5664 220.939 221
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 28 10 1690 0.000256 512 5 1110 75040 1.54128 1.77152 67.5107 52.502 123.409 123.484
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 8 2 28 10 1690 0.000256 512 5 1110 75040 1.54214 1.77357 64.6949 52.5 120.594 120.666
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 16 2 28 10 1690 0.000256 512 5 1110 75040 1.54387 1.77117 64.05 52.5445 119.993 120.068
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 32 2 28 10 1690 0.000256 512 5 1110 75040 1.5401 1.77043 92.41 52.4855 148.288 148.361
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 30 10 1690 0.000256 512 5 1110 75120 1.55469 1.77562 68.5678 52.5797 124.567 124.631
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 8 2 30 10 1690 0.000256 512 5 1110 75120 1.55443 1.77616 65.0216 52.5299 120.966 121.038
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 16 2 30 10 1690 0.000256 512 5 1110 75120 1.55114 1.77555 64.2454 52.5215 120.178 120.253
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 32 2 30 10 1690 0.000256 512 5 1110 75120 1.55754 1.77578 90.9926 52.5729 146.986 147.058
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 32 10 1690 0.000256 512 5 1110 75008 1.54624 1.77267 66.8686 52.4543 122.728 122.8
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 8 2 32 10 1690 0.000256 512 5 1110 75008 1.54573 1.77174 63.0847 52.418 118.903 118.973
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 16 2 32 10 1690 0.000256 512 5 1110 75008 1.54253 1.77357 62.4312 52.4742 118.305 118.378
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 32 2 32 10 1690 0.000256 512 5 1110 75008 1.54755 1.76982 87.8279 52.4168 143.649 143.725
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 48 10 1690 0.000256 512 5 1110 74496 1.54419 1.76384 65.8078 52.2923 121.497 121.567
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 8 2 48 10 1690 0.000256 512 5 1110 74496 1.5401 1.76627 61.9766 52.2757 117.642 117.712
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 16 2 48 10 1690 0.000256 512 5 1110 74496 1.54022 1.76742 60.2172 52.3257 115.934 116.006
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 50 10 1690 0.000256 512 5 1110 74800 1.54829 1.77078 71.7786 52.3161 127.496 127.57
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 8 2 50 10 1690 0.000256 512 5 1110 74800 1.55171 1.77123 68.0722 52.3238 123.805 123.877
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 16 2 50 10 1690 0.000256 512 5 1110 74800 1.54624 1.77318 67.0708 52.3582 122.83 122.906
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 64 10 1690 0.000256 512 5 1110 74752 1.54454 1.77203 81.4771 52.5069 137.384 137.457
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 8 2 64 10 1690 0.000256 512 5 1110 74752 1.54189 1.77744 69.7832 52.5031 125.691 125.757
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 16 2 64 10 1690 0.000256 512 5 1110 74752 1.5471 1.77565 66.9276 52.5529 122.889 122.967
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 8 15 1690 0.000256 512 5 1110 75200 1.5401 1.77971 56.1314 52.527 112.065 112.132
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 8 2 8 15 1690 0.000256 512 5 1110 75200 1.54275 1.77363 53.7186 52.573 109.693 109.766
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 16 2 8 15 1690 0.000256 512 5 1110 75200 1.54506 1.77475 52.674 52.5698 108.646 108.724
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 32 2 8 15 1690 0.000256 512 5 1110 75200 1.46022 1.77379 165.545 52.5272 221.388 221.458
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 10 15 1690 0.000256 512 5 1110 75200 1.55427 1.7752 56.9089 52.531 112.854 112.927
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 8 2 10 15 1690 0.000256 512 5 1110 75200 1.55238 1.77734 54.2319 52.5217 110.167 110.238
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 16 2 10 15 1690 0.000256 512 5 1110 75200 1.55302 1.77971 53.5813 52.5823 109.576 109.647
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 32 2 10 15 1690 0.000256 512 5 1110 75200 1.46643 1.77552 171.457 52.5166 227.298 227.371
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 12 15 1690 0.000256 512 5 1110 75168 1.54816 1.77562 57.1293 52.5599 113.095 113.166
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 8 2 12 15 1690 0.000256 512 5 1110 75168 1.54077 1.77344 54.3999 52.5524 110.348 110.417
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 16 2 12 15 1690 0.000256 512 5 1110 75168 1.54278 1.77357 52.9756 52.5145 108.892 108.956
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 32 2 12 15 1690 0.000256 512 5 1110 75168 1.54624 1.77296 117.467 52.5595 173.428 173.501
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 14 15 1690 0.000256 512 5 1110 75152 1.55376 1.77562 57.6238 52.5803 113.613 113.684
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 8 2 14 15 1690 0.000256 512 5 1110 75152 1.55085 1.77629 54.7594 52.5812 110.749 110.821
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 16 2 14 15 1690 0.000256 512 5 1110 75152 1.55184 1.77549 53.5574 52.5798 109.545 109.615
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 32 2 14 15 1690 0.000256 512 5 1110 75152 1.55226 1.77779 147.066 52.5345 203.013 203.074
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 15 1690 0.000256 512 5 1110 75008 1.54378 1.77078 58.2988 52.505 114.204 114.276
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 8 2 16 15 1690 0.000256 512 5 1110 75008 1.54323 1.77152 54.8434 52.4602 110.699 110.77
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 16 2 16 15 1690 0.000256 512 5 1110 75008 1.5441 1.77286 53.4751 52.4575 109.332 109.405
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 32 2 16 15 1690 0.000256 512 5 1110 75008 1.45754 1.77123 157.934 52.5054 213.75 213.816
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 15 1690 0.000256 512 5 1110 75168 1.55267 1.77651 68.1681 52.5223 124.101 124.176
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 8 2 18 15 1690 0.000256 512 5 1110 75168 1.55648 1.77389 65.853 52.5675 121.839 121.911
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 16 2 18 15 1690 0.000256 512 5 1110 75168 1.55462 1.77747 64.7759 52.54 120.728 120.799
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 32 2 18 15 1690 0.000256 512 5 1110 75168 1.55213 1.77562 94.1869 52.5243 150.12 150.19
