# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 10 1630 0.000128 4096 4.58295e-41 3850 183872 35.0334 2611.3 1047.88 3694.27 3694.33
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 10 1630 0.000128 4096 4.56473e-41 3850 183816 34.9737 3009.89 1048.21 4093.13 4093.19
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 20 10 1630 0.000128 4096 4.58519e-41 3850 183840 34.986 3126.17 1047.62 4208.83 4208.89
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 24 10 1630 0.000128 4096 4.59079e-41 3850 183840 35.018 2919.13 1047.73 4001.93 4001.98
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 25 10 1630 0.000128 4096 4.55856e-41 3850 183800 35.0782 2945.92 1047.68 4028.74 4028.79
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 28 10 1630 0.000128 4096 4.55772e-41 3850 183792 35.0167 3014.85 1048.22 4098.14 4098.2
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 30 10 1630 0.000128 4096 4.56683e-41 3850 183720 35.0324 3037.01 1047.11 4119.21 4119.26
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 32 10 1630 0.000128 4096 4.57636e-41 3850 183808 35.0413 2940.47 1047.86 4023.43 4023.48
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 48 10 1630 0.000128 4096 4.56935e-41 3850 183744 35.0188 2968.71 1048.59 4052.37 4052.43
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 50 10 1630 0.000128 4096 4.56543e-41 3850 183600 35.0433 3178.21 1047.95 4261.26 4261.32
