# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 10 1199.5 3.2e-05 2048 0.32 2100 687104 124.52 70.2057 3271.21 2092.8 5558.92 5559.06
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 10 1199.5 3.2e-05 2048 0.32 2100 687744 124.887 70.2893 3776.53 2094.71 6066.59 6066.72
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 20 10 1199.5 3.2e-05 2048 0.32 2100 687360 124.496 70.3004 3941.47 2096.22 6232.68 6232.83
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 24 10 1199.5 3.2e-05 2048 0.32 2100 686592 124.416 70.3513 3675.77 2093.24 5963.96 5964.1
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 25 10 1199.5 3.2e-05 2048 0.32 2100 688000 124.719 70.4205 3729.37 2096.21 6020.89 6021.02
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 28 10 1199.5 3.2e-05 2048 0.32 2100 686336 124.421 70.1583 3818.97 2093.07 6106.79 6106.92
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 30 10 1199.5 3.2e-05 2048 0.32 2100 685440 124.841 70.6339 3831.36 2092.93 6119.94 6120.09
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 32 10 1199.5 3.2e-05 2048 0.32 2100 686080 124.809 70.0943 3714.4 2094.94 6004.42 6004.56
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 48 10 1199.5 3.2e-05 2048 0.32 2100 685056 124.919 70.3078 3728.84 2093.17 6017.41 6017.54
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 50 10 1199.5 3.2e-05 2048 0.32 2100 688000 124.632 70.212 4006.85 2096.55 6298.42 6298.56
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 64 10 1199.5 3.2e-05 2048 0.32 2100 684032 124.144 69.9535 4655.5 2089.83 6939.6 6939.74
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
2 4 2 8 15 1199.5 3.2e-05 2048 0.32 2100 688640 124.375 70.0931 3323.82 2094.06 5612.53 5612.78
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
2 4 2 10 15 1199.5 3.2e-05 2048 0.32 2100 688640 124.828 70.3495 3370.23 2096.09 5661.68 5661.81
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 12 15 1199.5 3.2e-05 2048 0.32 2100 688896 124.637 70.4032 3260.82 2096.59 5552.63 5552.78
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 14 15 1199.5 3.2e-05 2048 0.32 2100 688128 124.765 70.2294 3341.77 2092.75 5629.69 5629.83
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 15 1199.5 3.2e-05 2048 0.32 2100 688128 124.344 70.2953 3389.98 2092.52 5677.31 5677.44
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 15 1199.5 3.2e-05 2048 0.32 2100 688896 124.491 70.3058 3871.28 2096.42 6162.68 6162.82
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 20 15 1199.5 3.2e-05 2048 0.32 2100 688640 124.258 70.1777 3778.48 2096.01 6069.09 6069.22
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 24 15 1199.5 3.2e-05 2048 0.32 2100 688128 124.047 70.1895 4020.21 2092.91 6307.53 6307.67
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 25 15 1199.5 3.2e-05 2048 0.32 2100 688000 124.634 70.2399 3982.17 2096.49 6273.71 6273.84
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 28 15 1199.5 3.2e-05 2048 0.32 2100 686336 124.334 70.2751 4007.34 2092.68 6294.81 6294.95
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 30 15 1199.5 3.2e-05 2048 0.32 2100 687360 124.406 70.234 3939.93 2090.75 6225.49 6225.63
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 32 15 1199.5 3.2e-05 2048 0.32 2100 688128 124.151 70.1189 3784.33 2095.02 6073.8 6073.94
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 48 15 1199.5 3.2e-05 2048 0.32 2100 688128 124.193 70.228 4411.62 2093.54 6699.76 6699.89
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 50 15 1199.5 3.2e-05 2048 0.32 2100 688000 124.571 70.2182 4426.6 2096.23 6717.79 6717.91
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 64 15 1199.5 3.2e-05 2048 0.32 2100 684032 124.194 69.9474 4019.74 2087.7 6301.75 6301.88
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
2 4 2 8 20 1199.5 3.2e-05 2048 0.32 2100 688128 124.404 70.1727 3149.1 2094.48 5438.33 5438.46
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 10 20 1199.5 3.2e-05 2048 0.32 2100 688000 124.728 70.2525 3518.46 2093.63 5807.24 5807.38
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Binning Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 12 20 1199.5 3.2e-05 2048 0.32 2100 688128 124.619 70.1541 3217.9 2095.18 5508.02 5508.14
