# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 10 1510 0.000512 2048 4.58449e-41 710 46464 4.67171 66.1903 131.004 201.919 201.974
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 10 1510 0.000512 2048 4.59023e-41 710 46440 4.67392 76.6514 131.069 212.449 212.507
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 20 10 1510 0.000512 2048 4.58925e-41 710 46480 4.68106 78.5219 131.12 214.375 214.43
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 24 10 1510 0.000512 2048 4.58042e-41 710 46464 4.68182 74.4302 131.123 210.287 210.344
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 25 10 1510 0.000512 2048 4.55926e-41 710 46400 4.66915 74.2368 131.044 210.004 210.059
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 28 10 1510 0.000512 2048 4.56333e-41 710 46368 4.67027 70.1971 130.911 205.831 205.885
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 30 10 1510 0.000512 2048 4.5566e-41 710 46440 4.67504 75.0876 131.196 211.009 211.065
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 32 10 1510 0.000512 2048 4.55926e-41 710 46336 4.67299 73.9531 130.971 209.65 209.703
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 48 10 1510 0.000512 2048 4.56613e-41 710 46272 4.67258 73.8948 130.861 209.481 209.533
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 50 10 1510 0.000512 2048 4.56389e-41 710 46200 4.65091 78.8499 130.776 214.326 214.382
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 64 10 1510 0.000512 2048 4.5709e-41 710 46080 4.65101 91.3799 130.501 226.587 226.638
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 8 15 1510 0.000512 2048 4.56655e-41 705 46528 4.67917 63.1624 131.061 198.955 199.009
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 10 15 1510 0.000512 2048 4.56263e-41 705 46520 4.67965 64.1987 131.055 199.983 200.039
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 12 15 1510 0.000512 2048 4.5751e-41 705 46512 4.6848 64.2843 131.071 200.09 200.147
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 14 15 1510 0.000512 2048 4.56389e-41 705 46480 4.67914 66.3019 131.106 202.137 202.191
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 16 15 1510 0.000512 2048 4.57902e-41 705 46464 4.67206 66.9187 130.974 202.616 202.67
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 18 15 1510 0.000512 2048 4.57622e-41 705 46440 4.67254 75.714 130.95 211.385 211.438
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 20 15 1510 0.000512 2048 4.56375e-41 705 46480 4.67706 73.2344 131.055 209.021 209.074
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 24 15 1510 0.000512 2048 4.58631e-41 705 46464 4.68202 77.3571 131.181 213.272 213.326
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 25 15 1510 0.000512 2048 4.58645e-41 705 46400 4.67094 77.8179 130.867 213.406 213.46
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 28 15 1510 0.000512 2048 4.56501e-41 705 46368 4.66944 79.0364 130.841 214.599 214.656
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 30 15 1510 0.000512 2048 4.56137e-41 705 46440 4.68294 78.1701 131.08 213.985 214.039
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 32 15 1510 0.000512 2048 4.58673e-41 705 46336 4.67133 73.8362 130.801 209.359 209.416
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 48 15 1510 0.000512 2048 4.57846e-41 705 46272 4.66262 84.8333 130.911 220.459 220.512
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 50 15 1510 0.000512 2048 4.55814e-41 705 46200 4.64896 87.1219 131.915 223.738 223.791
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 64 15 1510 0.000512 2048 4.58112e-41 705 46080 4.65283 79.106 130.454 214.262 214.316
# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total 
1 4 2 8 20 1510 0.000512 2048 4.58659e-41 720 46496 4.68061 62.098 131.224 198.054 198.109
